n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
8,0,3.9184638135801793,14.586354985801737,6.959658577238718,46,372,1.5500000000000018,1.0629032258064541,1.0,2023-03-05_S1,nearest_eta
5,0,3.53480533886559,3.906603787723393,3.438864681707822,46,227,1.449999999999994,1.2096916299559441,1.0,2023-03-05_S2,nearest_eta
3,0,3.0199254114175744,3.1205587330052764,3.0192548804866632,46,143,1.3499999999999965,1.1664335664335652,1.0,2023-03-06_S0,nearest_eta
5,0,3.2653688405221084,4.6418462632390565,3.404750717484441,46,238,1.5500000000000065,1.179831932773108,1.0,2023-03-06_S1,nearest_eta
12,0,3.373269182399202,5.375975490769185,4.254272170008085,46,547,1.450000000000011,1.0743144424131634,1.0,2023-03-06_S2,nearest_eta
5,0,2.9593311910332813,6.364503555039134,3.762899476320226,46,225,1.3500000000000003,1.0,1.0,2023-03-07_S0,nearest_eta
4,0,6.587752473106805,14.21254796186723,7.930756409485996,46,188,1.5500000000000054,1.0997340425531905,1.0,2023-03-07_S1,nearest_eta
14,0,3.137088227199622,7.643587619649838,4.232160788624506,46,649,1.4500000000000164,1.103775038520802,1.0,2023-03-07_S2,nearest_eta
11,0,2.895693742412978,4.63935969339766,3.280422478112557,46,516,1.3500000000000127,1.0,1.0,2023-03-08_S0,nearest_eta
15,0,2.6831334008530265,10.261718649693236,4.58823092778737,46,686,1.5499999999999803,1.1064868804664771,1.0,2023-03-08_S1,nearest_eta
33,0,3.7182732297159253,7.378584801998951,4.569687211750176,46,1450,1.4500000000000266,1.1275172413792973,1.0,2023-03-08_S2,nearest_eta
13,0,3.961734760367111,5.904808281001821,3.8275838589462814,46,603,1.3500000000000143,1.0389718076285328,1.0,2023-03-09_S0,nearest_eta
